id,cid,mcc,mnc,technology,area,psc,measurements,latitude,longitude,last_update,created_at,source
"517066634,726398,240,07,""HSPA,HSPA+"",11,\N,81,66.2781215974,23.705817277,2018-04-28,2018-04-28,openbmap"
"517087692,1445557,244,05,""UMTS,HSPA+"",34300,\N,78,62.2321237592,25.9210551584,2015-10-17,2015-08-27,openbmap"
"517087693,1445558,244,05,""UMTS,HSPA+"",34300,\N,63,62.2261871453,25.9040732189,2015-10-27,2015-08-27,openbmap"
517087694,1445664,244,05,UMTS,34300,\N,3,62.23596456,25.94960615,2015-09-06,2015-09-06,openbmap
517087695,1445728,244,05,UMTS,34300,\N,9,61.8500132067,25.14917073,2015-11-15,2015-11-15,openbmap
"517087696,1446121,244,05,""UMTS,HSPA+"",34300,\N,21,61.7365871455,26.099219285,2015-12-05,2015-11-28,openbmap"
"517087697,1446249,244,05,""UMTS,HSPA+"",34300,\N,87,62.094576447,25.9967057159,2015-12-05,2015-09-15,openbmap"
517087698,1447284,244,05,GSM,34300,\N,3,61.9118285525,25.2999050432,2013-01-01,2013-01-01,openbmap
"517087699,1447284,244,05,""UMTS,HSPA+"",34300,\N,160,61.9113530454,25.3205629004,2016-01-15,2013-01-01,openbmap"
517087700,1447304,244,05,UMTS,34300,\N,24,62.3033538113,25.825419985,2015-09-05,2015-09-05,openbmap
"517087701,1447307,244,05,""UMTS,HSPA+"",34300,\N,21,62.2997733775,25.819345024,2015-09-05,2015-09-05,openbmap"
"517087702,1448258,244,05,""UMTS,HSPA+"",34300,\N,78,62.0946970041,25.6268299752,2016-01-15,2016-01-15,openbmap"
517087703,1448259,244,05,UMTS,34300,\N,9,62.0874642033,25.61443904,2016-01-15,2016-01-15,openbmap
"517087704,1448260,244,05,""UMTS,HSPA+"",34300,\N,78,62.0767628005,25.608280168,2016-01-15,2016-01-15,openbmap"
517087705,1448635,244,05,UMTS,34300,\N,78,62.3660289123,25.74711428,2015-11-23,2015-11-23,openbmap
"517087706,1450632,244,05,""UMTS,HSPA+"",34300,\N,138,61.5983727396,26.0083111518,2015-11-13,2015-09-15,openbmap"
"517087707,1450634,244,05,""UMTS,HSPA+"",34300,\N,12,61.58038588,26.01883772,2015-10-27,2015-10-27,openbmap"
517087708,1450635,244,05,UMTS,34300,\N,18,61.5737542633,26.0055977933,2015-12-05,2015-12-05,openbmap
"517087709,1450992,244,05,""UMTS,HSPA+"",34300,\N,321,62.2126838302,25.6557297933,2016-03-12,2016-02-13,openbmap"
"517087710,1451001,244,05,""UMTS,HSPA+"",34300,\N,117,62.2087727094,25.6650252108,2016-03-12,2016-02-13,openbmap"
"517087711,1452382,244,05,""UMTS,HSPA+"",34300,\N,54,62.3586426758,25.7316467208,2015-11-23,2015-11-23,openbmap"
"517087712,1452442,244,05,""UMTS,HSPA+"",34300,\N,36,61.7324848355,26.0959985445,2015-12-05,2015-09-17,openbmap"
"517087713,1456572,244,05,""UMTS,HSPA+"",34300,\N,12,61.8954983575,25.2965838,2015-09-29,2015-09-29,openbmap"
517087714,1456574,244,05,UMTS,34300,\N,4,61.8904501761,25.2735854654,2013-01-01,2013-01-01,openbmap
"517087715,1456674,244,05,""UMTS,HSPA+"",34300,\N,39,62.3623411698,25.6998590403,2015-08-21,2015-08-21,openbmap"
"517087716,1456958,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,171,62.2386073196,25.8909493863,2015-12-05,2015-12-05,openbmap"
"517087717,1456959,244,05,""UMTS,HSPA+"",34300,\N,141,62.2063578363,25.8966601988,2015-12-05,2015-12-05,openbmap"
517087718,1459163,244,05,UMTS,34300,\N,3,62.36718875,25.88527557,2015-09-05,2015-09-05,openbmap
"517087719,1459182,244,05,""UMTS,HSPA+"",34300,\N,6,62.23615656,25.953044195,2015-10-17,2015-10-17,openbmap"
"517087720,1459223,244,05,""UMTS,HSPA+"",34300,\N,219,62.3455168796,25.87453788,2015-09-05,2015-09-05,openbmap"
"517087721,1459329,244,05,""UMTS,HSPA+"",34300,\N,84,61.8302141916,26.0968714532,2015-12-05,2015-09-15,openbmap"
517087722,1459330,244,05,UMTS,34300,\N,6,61.814083635,26.093643005,2015-11-28,2015-11-28,openbmap
"517087723,1459592,244,05,""UMTS,HSPA+"",34300,\N,822,62.0092949159,26.0513605208,2015-12-05,2015-09-15,openbmap"
"517087724,1459593,244,05,""UMTS,HSPA+"",34300,\N,258,62.0360668043,26.0490650254,2015-12-05,2015-09-15,openbmap"
"517087725,1459594,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,321,62.0691327685,26.0340534974,2015-12-05,2015-09-15,openbmap"
"517087726,1459595,244,05,""UMTS,HSPA+"",34300,\N,39,62.2471376157,26.0507148168,2015-10-17,2015-10-17,openbmap"
"517087727,1459596,244,05,""UMTS,HSPA+"",34300,\N,285,62.2481188214,26.0523692682,2015-10-17,2015-08-27,openbmap"
"517087728,1459597,244,05,""UMTS,HSPA+"",34300,\N,216,62.2463262984,26.0238759379,2015-10-17,2015-08-27,openbmap"
"517087729,1459598,244,05,""UMTS,HSPA+"",34300,\N,282,62.2466080837,26.0092353966,2015-09-20,2015-08-27,openbmap"
"517087730,1459774,244,05,""UMTS,HSPA+"",34300,\N,84,62.2524265953,26.1060009446,2015-10-17,2015-08-27,openbmap"
"517087731,1459775,244,05,""UMTS,HSPA+"",34300,\N,375,62.2499112608,26.1231292413,2015-10-17,2015-08-27,openbmap"
"517087732,1459776,244,05,""UMTS,HSPA+"",34300,\N,669,62.2528794369,26.0816147455,2015-10-17,2015-08-27,openbmap"
517087733,1459779,244,05,HSPA+,34300,\N,12,62.2533118075,26.0700456675,2015-10-17,2015-09-20,openbmap
"517087734,1459803,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,750,61.8099143092,26.0947205724,2015-12-05,2015-09-15,openbmap"
"517087735,1459804,244,05,""UMTS,HSPA+"",34300,\N,264,61.8323253298,26.0974514751,2015-12-05,2015-09-15,openbmap"
"517087736,1459810,244,05,""UMTS,HSPA+"",34300,\N,6,61.46105923,25.98076153,2015-11-28,2015-11-28,openbmap"
"517087737,1459811,244,05,""UMTS,HSPA+"",34300,\N,654,61.4431274751,25.994079326,2015-12-05,2015-09-15,openbmap"
"517087738,1459814,244,05,""UMTS,HSPA+"",34300,\N,1152,61.4153088267,26.0313105046,2015-12-05,2015-09-15,openbmap"
"517087739,1459816,244,05,""UMTS,HSPA+"",34300,\N,9,61.4509901425,25.9862933075,2015-09-15,2015-09-15,openbmap"
"517087740,1459831,244,05,""UMTS,HSPA+"",34300,\N,213,61.9545481628,26.1026625497,2015-12-05,2015-09-15,openbmap"
"517087741,1459832,244,05,""UMTS,HSPA+"",34300,\N,411,61.9660883569,26.0830475834,2015-12-05,2015-09-15,openbmap"
517087742,1459833,244,05,UMTS,34300,\N,15,61.973738302,26.070136222,2015-11-13,2015-11-13,openbmap
"517087743,1459842,244,05,""UMTS,HSPA+"",34300,\N,48,62.2977398028,26.4495693041,2015-09-20,2015-08-27,openbmap"
"517087744,1459843,244,05,""UMTS,HSPA+"",34300,\N,228,62.2894548457,26.381791941,2015-09-20,2015-08-27,openbmap"
517087745,1459848,244,05,GSM,34300,\N,1,62.1417383347,25.7229083922,2013-01-01,2013-01-01,openbmap
517087746,1459848,244,05,UMTS,34300,\N,22,62.1422417752,25.7222987407,2013-01-01,2013-01-01,openbmap
"517087747,1459850,244,05,""UMTS,HSPA+"",34300,\N,54,62.3738799869,25.758671845,2015-11-23,2015-11-23,openbmap"
"517087748,1459865,244,05,""UMTS,HSPA+"",34300,\N,288,62.193331951,26.2405519721,2015-10-17,2015-10-17,openbmap"
"517087749,1459866,244,05,""UMTS,HSPA+"",34300,\N,27,62.0990984655,25.989954049,2015-12-05,2015-10-27,openbmap"
517087750,1459867,244,05,UMTS,34300,\N,6,62.27814076,25.864431605,2016-03-13,2016-03-13,openbmap
"517087751,1459873,244,05,""UMTS,HSPA+"",34300,\N,141,61.9845806287,26.0616130262,2015-12-05,2015-09-15,openbmap"
"517087752,1459915,244,05,""UMTS,HSPA+"",34300,\N,486,62.0681293986,26.0409950824,2015-12-05,2015-10-27,openbmap"
"517087753,1459916,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,393,62.0800390258,26.0235546997,2015-12-05,2015-09-15,openbmap"
"517087754,1459917,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,120,62.1041005659,25.9834012705,2015-09-17,2015-09-15,openbmap"
"517087755,1459929,244,05,""UMTS,HSPA+"",34300,\N,813,61.5051166487,25.986619301,2015-12-05,2015-09-15,openbmap"
"517087756,1459930,244,05,""UMTS,HSPA+"",34300,\N,99,61.4891027174,25.9796480882,2015-12-05,2015-09-15,openbmap"
"517087757,1459931,244,05,""UMTS,HSPA+"",34300,\N,654,61.4727588578,25.9806055153,2015-12-05,2015-09-15,openbmap"
517087758,1459943,244,05,HSPA+,34300,\N,3,62.26886062,25.87315683,2016-03-13,2016-03-13,openbmap
"517087759,1459945,244,05,""UMTS,HSPA+"",34300,\N,87,62.341340075,25.7042522359,2015-08-21,2015-08-21,openbmap"
"517087760,1461429,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,489,61.8033104516,24.9644692536,2016-01-17,2015-09-29,openbmap"
"517087761,1461431,244,05,""UMTS,HSPA+"",34300,\N,48,61.7765307373,24.8860730177,2015-11-15,2015-09-30,openbmap"
"517087762,1461432,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,255,61.7887796683,24.9100619377,2016-01-17,2015-09-29,openbmap"
"517087763,1461444,244,05,""UMTS,HSPA+"",34300,\N,54,61.8421450746,25.1039479163,2016-01-15,2015-11-15,openbmap"
517087764,1461445,244,05,UMTS,34300,\N,3,61.83682973,25.11511921,2016-01-15,2016-01-15,openbmap
"517087765,1461446,244,05,""UMTS,HSPA+"",34300,\N,21,61.8298524005,25.014902792,2015-11-15,2015-09-30,openbmap"
"517087766,1462626,244,05,""UMTS,HSPA+"",34300,\N,312,62.3276829194,26.5186090692,2015-09-20,2015-08-27,openbmap"
517087767,1462662,244,05,UMTS,34300,\N,6,61.981650915,26.06274235,2015-09-17,2015-09-17,openbmap
517087768,1462675,244,05,UMTS,34300,\N,9,62.2899539533,26.40000243,2015-09-12,2015-09-12,openbmap
"517087769,1462753,244,05,""UMTS,HSPA+"",34300,\N,738,61.6543822945,26.0291063684,2015-12-05,2015-09-15,openbmap"
"517087770,1463298,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,354,61.6174552304,26.0110613432,2015-12-05,2015-09-17,openbmap"
"517087771,1463308,244,05,""UMTS,HSPA+"",34300,\N,219,62.3669489511,25.8768564485,2015-09-05,2015-09-05,openbmap"
517087772,1463492,244,05,HSPA+,34300,\N,3,61.58042474,26.01891323,2015-12-05,2015-12-05,openbmap
"517087773,1463493,244,05,""UMTS,HSPA+"",34300,\N,309,61.5611385476,26.0063608816,2015-12-05,2015-09-15,openbmap"
"517087774,1463494,244,05,""UMTS,HSPA+"",34300,\N,201,61.5793332961,26.0083705679,2015-12-05,2015-09-15,openbmap"
"517087775,1463741,244,05,""UMTS,HSPA+"",34300,\N,123,62.3430204775,25.7129175783,2016-03-12,2015-08-21,openbmap"
"517087776,1463742,244,05,""UMTS,HSPA+"",34300,\N,300,62.373548532,25.7638033597,2015-11-23,2015-11-23,openbmap"
"517087777,1463763,244,05,""UMTS,HSPA+"",34300,\N,285,61.6367877736,26.018258913,2015-12-05,2015-09-15,openbmap"
"517087778,1463764,244,05,""UMTS,HSPA+"",34300,\N,87,61.6057113817,26.0084613928,2015-11-13,2015-09-15,openbmap"
"517087779,1463767,244,05,""UMTS,HSPA+"",34300,\N,129,61.9415715017,26.1116209653,2015-10-27,2015-09-15,openbmap"
"517087780,1463768,244,05,""UMTS,HSPA+"",34300,\N,684,61.9076557638,26.116290117,2015-12-05,2015-09-15,openbmap"
"517087781,1463769,244,05,""UMTS,HSPA+"",34300,\N,552,61.945546521,26.1022716171,2015-12-05,2015-09-15,openbmap"
"517087782,1464057,244,05,""UMTS,HSPA+"",34300,\N,30,62.3535477575,25.7261706333,2015-11-23,2015-11-23,openbmap"
"517087783,1464058,244,05,""UMTS,HSPA+"",34300,\N,660,62.263941772,25.6700565248,2016-04-02,2016-02-14,openbmap"
517087784,1464284,244,05,UMTS,34300,\N,3,61.83589757,25.11015257,2016-01-15,2016-01-15,openbmap
"517087785,1464857,244,05,""UMTS,HSPA+"",34300,\N,198,62.4136180432,26.6965102668,2015-09-12,2015-09-06,openbmap"
"517087786,1464858,244,05,""UMTS,HSPA+"",34300,\N,96,62.377423815,26.6771827275,2015-09-20,2015-08-27,openbmap"
"517087787,1464859,244,05,""UMTS,HSPA+"",34300,\N,288,62.3889404549,26.6251861068,2015-09-20,2015-08-27,openbmap"
517087788,1465142,244,05,GSM,34300,\N,7,62.0083998684,25.5367737989,2013-01-01,2013-01-01,openbmap
"517087789,1465142,244,05,""UMTS,HSPA+"",34300,\N,301,62.0004378196,25.5086213591,2016-01-15,2013-01-01,openbmap"
517087790,1465144,244,05,GSM,34300,\N,3,61.9934602182,25.4672761221,2013-01-01,2013-01-01,openbmap
"517087791,1465144,244,05,""UMTS,HSPA+"",34300,\N,527,61.9926589385,25.4526503255,2016-01-15,2013-01-01,openbmap"
517087792,1465145,244,05,UMTS,34300,\N,12,61.9976214681,25.4906258249,2013-01-01,2013-01-01,openbmap
"517087793,1465146,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,1002,61.7606165563,24.8560246322,2016-01-17,2015-09-29,openbmap"
"517087794,1465153,244,05,""UMTS,HSPA+"",34300,\N,270,62.2905968854,26.3963717522,2015-09-20,2015-08-27,openbmap"
"517087795,1465872,244,05,""UMTS,HSPA+"",34300,\N,363,61.9008291277,26.1067546075,2015-12-05,2015-09-15,openbmap"
"517087796,1465874,244,05,""UMTS,HSPA+"",34300,\N,855,61.8546991661,26.1019743532,2015-12-05,2015-09-15,openbmap"
"517087797,1465880,244,05,""UMTS,HSPA+"",34300,\N,33,61.8783884693,26.1101920266,2015-12-05,2015-09-15,openbmap"
517087798,1465966,244,05,GSM,34300,\N,3,61.9758378022,25.3978195575,2013-01-01,2013-01-01,openbmap
"517087799,1465966,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,601,61.9727612623,25.3915991641,2016-01-15,2013-01-01,openbmap"
517087800,1466006,244,05,HSPA+,34300,\N,6,61.980402875,25.371012595,2015-10-11,2015-10-11,openbmap
517087801,1466008,244,05,UMTS,34300,\N,15,61.957930292,25.368952488,2016-01-15,2016-01-15,openbmap
517087802,1466009,244,05,GSM,34300,\N,13,61.9370634492,25.3387986005,2013-01-01,2013-01-01,openbmap
"517087803,1466009,244,05,""UMTS,HSPA+"",34300,\N,630,61.937127786,25.3496958247,2016-01-15,2013-01-01,openbmap"
517087804,1466010,244,05,GSM,34300,\N,3,61.9541790765,25.3651307308,2013-01-01,2013-01-01,openbmap
517087805,1466010,244,05,UMTS,34300,\N,15,61.9569647213,25.3680066523,2013-01-01,2013-01-01,openbmap
"517087806,1466019,244,05,""UMTS,HSPA+"",34300,\N,27,61.649981415,26.0285007008,2015-12-05,2015-10-27,openbmap"
"517087807,1466152,244,05,""UMTS,HSPA+"",34300,\N,21,62.363793007,26.611727537,2015-09-12,2015-09-01,openbmap"
"517087808,1466282,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,473,62.0550675997,25.6033385726,2016-01-15,2013-01-01,openbmap"
"517087809,1466286,244,05,""UMTS,HSPA+"",34300,\N,666,61.6868925315,26.0547177617,2015-12-05,2015-09-15,openbmap"
"517087810,1466344,244,05,""UMTS,HSPA+"",34300,\N,768,62.274738009,26.3353387433,2015-09-20,2015-08-27,openbmap"
"517087811,1466346,244,05,""UMTS,HSPA+"",34300,\N,150,62.2574151724,26.2972627092,2015-09-20,2015-08-27,openbmap"
"517087812,1466407,244,05,""UMTS,HSPA+"",34300,\N,195,62.0350810035,25.6023082836,2016-01-15,2013-01-01,openbmap"
"517087813,1466408,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,98,62.023257878,25.5798282169,2016-01-15,2013-01-01,openbmap"
"517087814,1466410,244,05,""UMTS,HSPA+"",34300,\N,45,62.2358115821,25.9464329169,2015-10-17,2015-08-27,openbmap"
"517087815,1466412,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,570,62.184343339,25.9014641243,2015-12-05,2015-09-15,openbmap"
"517087816,1466413,244,05,""UMTS,HSPA+"",34300,\N,132,62.220200077,25.8977000291,2015-12-05,2015-08-27,openbmap"
517087817,1466448,244,05,UMTS,34300,\N,6,61.8974994,25.2990762,2015-09-29,2015-09-29,openbmap
"517087818,1466453,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,366,61.739641303,24.7974546001,2016-01-17,2015-09-29,openbmap"
"517087819,1466454,244,05,""UMTS,HSDPA,HSPA,HSPA+"",34300,\N,423,61.7357592568,24.7528555433,2016-01-17,2015-09-29,openbmap"
"517087820,1466474,244,05,""UMTS,HSPA+"",34300,\N,33,62.3100592005,25.8431013835,2015-09-05,2015-09-05,openbmap"
517087821,1466562,244,05,GSM,34300,\N,3,61.9045331676,25.2812262298,2013-01-01,2013-01-01,openbmap
517087822,1466562,244,05,UMTS,34300,\N,4,61.9041144592,25.2803916457,2013-01-01,2013-01-01,openbmap
517087823,1466565,244,05,UMTS,34300,\N,18,61.8411855583,25.122376255,2016-01-15,2015-11-15,openbmap
"517087824,1466704,244,05,""UMTS,HSPA+"",34300,\N,222,61.5540784167,26.0073316523,2015-12-05,2015-10-27,openbmap"
"517087825,1466706,244,05,""UMTS,HSPA+"",34300,\N,735,61.5290484972,26.0038992566,2015-12-05,2015-09-15,openbmap"
517087826,1466709,244,05,HSPA+,34300,\N,6,62.370683335,26.583443835,2015-09-06,2015-09-06,openbmap
517087827,1467332,244,05,UMTS,34300,\N,39,62.2796904223,25.8638785077,2016-03-13,2016-03-06,openbmap
"517087828,1467333,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,30,62.1003649343,25.9916238953,2015-12-05,2015-09-15,openbmap"
"517087829,1468208,244,05,""UMTS,HSPA+"",34300,\N,30,62.2327571678,25.9229498617,2015-09-20,2015-09-01,openbmap"
517087830,1468211,244,05,UMTS,34300,\N,12,61.97887785,25.36497769,2015-10-11,2015-10-11,openbmap
"517087831,1468212,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,91,61.9686237482,25.314411254,2015-10-11,2013-01-01,openbmap"
"517087832,1468500,244,05,""UMTS,HSPA+"",34300,\N,252,62.2195683117,25.6482685004,2016-03-12,2016-02-13,openbmap"
"517087833,1468501,244,05,""UMTS,HSPA+"",34300,\N,99,62.228817012,25.9077459514,2015-10-17,2015-09-01,openbmap"
"517087834,1468503,244,05,""UMTS,HSPA+"",34300,\N,6,62.255334735,25.65660317,2015-10-03,2015-10-03,openbmap"
"517087835,1468507,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,237,62.1067769972,25.9734253287,2015-12-05,2015-09-15,openbmap"
"517087836,1468508,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,99,62.1871475547,25.8995857787,2015-12-05,2015-08-27,openbmap"
"517087837,1471669,244,05,""UMTS,HSPA+"",34300,\N,240,62.2448486989,25.9965285009,2015-09-20,2015-08-27,openbmap"
"517087838,1471670,244,05,""UMTS,HSPA+"",34300,\N,168,62.2300157326,25.9588726748,2015-11-13,2015-08-27,openbmap"
"517087839,1471671,244,05,""UMTS,HSPA+"",34300,\N,39,62.2356478196,25.9442118089,2015-09-06,2015-08-27,openbmap"
"517087840,1471714,244,05,""UMTS,HSPA+"",34300,\N,18,61.7391500325,26.1007232938,2015-09-17,2015-09-15,openbmap"
"517087841,1471715,244,05,""UMTS,HSPA+"",34300,\N,72,61.7463525484,26.1043688078,2015-11-13,2015-09-15,openbmap"
"517087842,1472092,244,05,""UMTS,HSPA+"",34300,\N,564,62.3386916325,26.540230711,2015-09-20,2015-08-27,openbmap"
"517087843,1472125,244,05,""UMTS,HSPA+"",34300,\N,642,62.2551343494,26.2545132381,2015-09-20,2015-08-27,openbmap"
"517087844,1475877,244,05,""UMTS,HSPA+"",34300,\N,255,61.7248542757,26.0864757429,2015-12-05,2015-09-15,openbmap"
"517087845,1475878,244,05,""UMTS,HSPA+"",34300,\N,453,61.7095892366,26.0643707539,2015-12-05,2015-09-15,openbmap"
"517087846,1486211,244,05,""UMTS,HSPA+"",34300,\N,516,62.2973797394,26.4490588947,2015-09-20,2015-08-27,openbmap"
"517087847,1486212,244,05,""UMTS,HSPA+"",34300,\N,159,62.3090859601,26.4840410853,2015-09-20,2015-08-27,openbmap"
"517087848,1486213,244,05,""UMTS,HSPA+"",34300,\N,357,62.3548248452,26.5642779862,2015-09-20,2015-09-01,openbmap"
517087849,1486214,244,05,UMTS,34300,\N,3,62.32148475,26.5051678,2015-09-20,2015-09-20,openbmap
"517087850,1487021,244,05,""UMTS,HSPA+"",34300,\N,258,62.2447235226,26.1760721421,2015-10-17,2015-09-20,openbmap"
"517087851,1487022,244,05,""UMTS,HSPA+"",34300,\N,120,62.2470271405,26.1425823531,2015-10-17,2015-09-06,openbmap"
"517087852,1487025,244,05,""UMTS,HSPA+"",34300,\N,171,62.3394902398,25.8728079844,2016-03-13,2015-09-05,openbmap"
"517087853,1487026,244,05,""UMTS,HSPA+"",34300,\N,48,62.3711469793,25.8532815873,2015-09-05,2015-09-05,openbmap"
"517087854,1487037,244,05,""UMTS,HSPA+"",34300,\N,57,62.2517872097,26.2236242485,2015-08-27,2015-08-27,openbmap"
"517087855,1487038,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,39,62.2518941328,26.1994078452,2015-10-17,2015-09-20,openbmap"
"517087856,1487135,244,05,""UMTS,HSPA+"",34300,\N,12,61.9161083583,25.333939845,2015-09-30,2015-09-30,openbmap"
"517087857,1487257,244,05,""UMTS,HSPA+"",34300,\N,45,62.242298735,25.9847261254,2015-09-12,2015-09-01,openbmap"
"517087858,1487258,244,05,""UMTS,HSPA+"",34300,\N,165,62.236923241,25.9653997861,2015-09-12,2015-08-27,openbmap"
517087859,1487259,244,05,UMTS,34300,\N,48,62.2356136819,25.9451968831,2015-09-20,2015-09-20,openbmap
"517087860,1487264,244,05,""UMTS,HSPA+"",34300,\N,9,62.3362776725,25.7054996675,2015-08-21,2015-08-21,openbmap"
517087861,1487271,244,05,UMTS,34300,\N,6,62.23212388,25.530860945,2015-08-22,2015-08-22,openbmap
"517087862,1487288,244,05,""UMTS,HSPA,HSPA+"",34300,\N,480,62.3436351696,26.6867878852,2015-09-20,2015-08-27,openbmap"
"517087863,1487290,244,05,""UMTS,HSPA+"",34300,\N,297,62.3614742411,26.5954919454,2015-09-20,2015-08-27,openbmap"
517087864,1487303,244,05,UMTS,34300,\N,3,61.8955929026,25.276172754,2013-01-01,2013-01-01,openbmap
"517087865,1488239,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,126,61.8507314211,25.1624889582,2016-01-17,2015-10-11,openbmap"
517087866,1488244,244,05,UMTS,34300,\N,9,61.8396400467,25.122567,2015-11-15,2015-09-29,openbmap
"517087867,1488510,244,05,""UMTS,HSPA+"",34300,\N,336,61.6073465414,26.0088880881,2015-12-05,2015-09-17,openbmap"
517087868,1488511,244,05,UMTS,34300,\N,9,61.58024314,26.01850974,2015-12-05,2015-10-27,openbmap
"517087869,1488523,244,05,""UMTS,HSPA+"",34300,\N,348,61.5614318632,26.0073903357,2015-12-05,2015-09-15,openbmap"
"517087870,1488541,244,05,""UMTS,HSPA+"",34300,\N,174,61.5794208382,26.0091253649,2015-12-05,2015-09-15,openbmap"
517087871,1488835,244,05,HSDPA,34300,\N,3,61.83824304,25.12113731,2016-01-17,2016-01-17,openbmap
"517087872,1489307,244,05,""UMTS,HSPA+"",34300,\N,81,62.4206593351,25.6933425836,2015-08-21,2015-08-21,openbmap"
"517087873,1489579,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,51,61.7522854658,26.1074005529,2015-11-28,2015-10-27,openbmap"
517087874,1489867,244,05,GSM,34300,\N,2,62.0142214703,25.5462238287,2013-01-01,2013-01-01,openbmap
517087875,1489867,244,05,UMTS,34300,\N,10,62.0113745873,25.5418339179,2013-01-01,2013-01-01,openbmap
517087876,1490393,244,05,UMTS,34300,\N,39,62.3043786762,25.8277551023,2015-09-05,2015-09-05,openbmap
"517087877,1490424,244,05,""UMTS,HSPA+"",34300,\N,210,62.3224610984,26.5075739326,2015-09-20,2015-08-27,openbmap"
"517087878,1490525,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,357,62.1613038377,25.8992270429,2015-12-05,2015-09-15,openbmap"
"517087879,1490526,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,1032,62.1230086416,25.9423553563,2015-12-05,2015-09-15,openbmap"
"517087880,1490527,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,75,62.1463953908,25.8979723479,2015-12-05,2015-09-15,openbmap"
517087881,1503297,244,05,GSM,34300,\N,4,62.0168271031,25.5513662057,2013-01-01,2013-01-01,openbmap
517087882,1503297,244,05,UMTS,34300,\N,5,62.0158763119,25.549334813,2013-01-01,2013-01-01,openbmap
517087883,1503299,244,05,UMTS,34300,\N,14,62.0071183874,25.535093871,2016-01-15,2013-01-01,openbmap
"517087884,1506490,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,357,62.2501473705,26.146350904,2015-09-12,2015-08-27,openbmap"
"517087885,1506491,244,05,""UMTS,HSDPA,HSPA+"",34300,\N,12,62.290186215,26.3864048083,2015-09-12,2015-09-12,openbmap"
"517087886,1506492,244,05,""UMTS,HSPA+"",34300,\N,132,62.2550725271,26.2571175641,2015-09-20,2015-08-27,openbmap"
"517087887,1506493,244,05,""UMTS,HSPA+"",34300,\N,150,62.2506801072,26.1379112149,2015-09-12,2015-08-27,openbmap"
517087888,1583876,244,05,LTE,34300,\N,846,61.7431336567,24.8051408815,2018-08-19,2017-02-09,openbmap
517087889,1583876,244,05,UMTS,34300,\N,6,61.73674629,24.77354899,2018-01-27,2017-03-17,openbmap
517087890,1634564,244,05,LTE,34300,\N,180,61.5035375323,25.6856282123,2017-09-09,2017-07-01,openbmap
517087891,1634565,244,05,LTE,34300,\N,39,61.5018470646,25.6795561785,2017-07-01,2017-07-01,openbmap
517087892,1634566,244,05,LTE,34300,\N,180,61.5035521763,25.6760595792,2017-08-29,2017-07-01,openbmap
517087893,16386,244,05,UMTS,34300,\N,3,62.22858541,25.66253,2016-03-12,2016-03-12,openbmap
517087894,169985,244,05,LTE,34300,\N,120,62.3802748405,25.7040726783,2015-08-21,2015-08-21,openbmap
517087895,1724891,244,05,HSPA+,34300,\N,6,62.15653002,26.322016985,2017-12-01,2017-12-01,openbmap
517087896,1731329,244,05,LTE,34300,\N,36,61.8839667108,25.276643755,2018-03-31,2017-11-12,openbmap
517087897,1731330,244,05,LTE,34300,\N,18,61.8864883833,25.2814530117,2018-03-31,2017-11-12,openbmap
517087898,1731331,244,05,LTE,34300,\N,36,61.8886485983,25.2862126217,2018-03-31,2017-11-12,openbmap
517087899,1731332,244,05,LTE,34300,\N,96,61.8811261588,25.2677571656,2018-03-31,2017-02-09,openbmap
517087900,1731333,244,05,LTE,34300,\N,36,61.8861988075,25.2808877658,2018-01-27,2017-02-09,openbmap
517087901,1731334,244,05,LTE,34300,\N,147,61.8937809935,25.2943092484,2018-03-31,2017-02-09,openbmap
517087902,1750532,244,05,LTE,34300,\N,21,61.5094048229,25.7173674229,2017-08-29,2017-08-29,openbmap
517087903,1750533,244,05,LTE,34300,\N,114,61.4955732758,25.7040850005,2017-09-09,2017-08-29,openbmap
517087904,1750534,244,05,LTE,34300,\N,687,61.5107904173,25.6921069725,2017-09-09,2017-08-29,openbmap
